Reaction;iAZ900;iFF708;iLL672;iMM904;iND750;iTO977;Yeast1;Yeast6;Yeast7
umrxn_1018;0;0;0;0;0;0;0;0;1
umrxn_1019;0;0;0;0;0;0;0;0;1
umrxn_1020;0;0;0;0;0;0;0;0;1
umrxn_1021;0;0;0;0;0;0;0;0;1
umrxn_1022;0;0;0;0;0;0;0;0;1
umrxn_1023;0;0;0;0;0;0;0;0;1
umrxn_1024;0;0;0;0;0;0;0;0;1
umrxn_1025;0;0;0;0;0;0;0;0;1
umrxn_1026;0;0;0;0;0;0;0;0;1
umrxn_1027;0;0;0;0;0;0;0;0;1
umrxn_1028;0;0;0;0;0;0;0;0;1
umrxn_1029;0;0;0;0;0;0;0;0;1
umrxn_1030;0;0;0;0;0;0;0;0;1
umrxn_1031;0;0;0;0;0;0;0;0;1
umrxn_1032;0;0;0;0;0;0;0;0;1
umrxn_1033;0;0;0;0;0;0;0;0;1
umrxn_1034;0;0;0;0;0;0;0;0;1
umrxn_1035;0;0;0;0;0;0;0;0;1
umrxn_1036;0;0;0;0;0;0;0;0;1
umrxn_1037;0;0;0;0;0;0;0;0;1
umrxn_1038;0;0;0;0;0;0;0;0;1
umrxn_1039;0;0;0;0;0;0;0;0;1
umrxn_1040;0;0;0;0;0;0;0;0;1
umrxn_1041;0;0;0;0;0;0;0;0;1
umrxn_1042;0;0;0;0;0;0;0;0;1
umrxn_1043;0;0;0;0;0;0;0;0;1
umrxn_1044;0;0;0;0;0;0;0;0;1
umrxn_1045;0;0;0;0;0;0;0;0;1
umrxn_1046;0;0;0;0;0;0;0;0;1
umrxn_1047;0;0;0;0;0;0;0;0;1
umrxn_1048;0;0;0;0;0;0;0;0;1
umrxn_1049;0;0;0;0;0;0;0;0;1
umrxn_1050;0;0;0;0;0;0;0;0;1
umrxn_1051;0;0;0;0;0;0;0;0;1
umrxn_1052;0;0;0;0;0;0;0;0;1
umrxn_1053;0;0;0;0;0;0;0;0;1
umrxn_1054;0;0;0;0;0;0;0;0;1
umrxn_1055;0;0;0;0;0;0;0;0;1
umrxn_1056;0;0;0;0;0;0;0;0;1
umrxn_1057;0;0;0;0;0;0;0;0;1
umrxn_1058;0;0;0;0;0;0;0;0;1
umrxn_1059;0;0;0;0;0;0;0;0;1
umrxn_1060;0;0;0;0;0;0;0;0;1
umrxn_1061;0;0;0;0;0;0;0;0;1
umrxn_1062;0;0;0;0;0;0;0;0;1
umrxn_1063;0;0;0;0;0;0;0;0;1
umrxn_1064;0;0;0;0;0;0;0;0;1
umrxn_1065;0;0;0;0;0;0;0;0;1
umrxn_1066;0;0;0;0;0;0;0;0;1
umrxn_1067;0;0;0;0;0;0;0;0;1
umrxn_1068;0;0;0;0;0;0;0;0;1
umrxn_1069;0;0;0;0;0;0;0;0;1
umrxn_1070;0;0;0;0;0;0;0;0;1
umrxn_1071;0;0;0;0;0;0;0;0;1
umrxn_1072;0;0;0;0;0;0;0;0;1
umrxn_1073;0;0;0;0;0;0;0;0;1
umrxn_1074;0;0;0;0;0;0;0;0;1
umrxn_1075;0;0;0;0;0;0;0;0;1
umrxn_1076;0;0;0;0;0;0;0;0;1
umrxn_1077;0;0;0;0;0;0;0;0;1
umrxn_1078;0;0;0;0;0;0;0;0;1
umrxn_1079;0;0;0;0;0;0;0;0;1
umrxn_1080;0;0;0;0;0;0;0;0;1
umrxn_1081;0;0;0;0;0;0;0;0;1
umrxn_1082;0;0;0;0;0;0;0;0;1
umrxn_1083;0;0;0;0;0;0;0;0;1
umrxn_1084;0;0;0;0;0;0;0;0;1
umrxn_1085;0;0;0;0;0;0;0;0;1
umrxn_1086;0;0;0;0;0;0;0;0;1
umrxn_1087;0;0;0;0;0;0;0;0;1
umrxn_1088;0;0;0;0;0;0;0;0;1
umrxn_1089;0;0;0;0;0;0;0;0;1
umrxn_1090;0;0;0;0;0;0;0;0;1
umrxn_1091;0;0;0;0;0;0;0;0;1
umrxn_1092;0;0;0;0;0;0;0;0;1
umrxn_1093;0;0;0;0;0;0;0;0;1
umrxn_1094;0;0;0;0;0;0;0;0;1
umrxn_1095;0;0;0;0;0;0;0;0;1
umrxn_1096;0;0;0;0;0;0;0;0;1
umrxn_1097;0;0;0;0;0;0;0;0;1
umrxn_1098;0;0;0;0;0;0;0;0;1
umrxn_1099;0;0;0;0;0;0;0;0;1
umrxn_1100;0;0;0;0;0;0;0;0;1
umrxn_1101;0;0;0;0;0;0;0;0;1
umrxn_1102;0;0;0;0;0;0;0;0;1
umrxn_1103;0;0;0;0;0;0;0;0;1
umrxn_1104;0;0;0;0;0;0;0;0;1
umrxn_1105;0;0;0;0;0;0;0;0;1
umrxn_1106;0;0;0;0;0;0;0;0;1
umrxn_1107;0;0;0;0;0;0;0;0;1
umrxn_1108;0;0;0;0;0;0;0;0;1
umrxn_1109;0;0;0;0;0;0;0;0;1
umrxn_1110;0;0;0;0;0;0;0;0;1
umrxn_1111;0;0;0;0;0;0;0;0;1
umrxn_1112;0;0;0;0;0;0;0;0;1
umrxn_1113;0;0;0;0;0;0;0;0;1
umrxn_1114;0;0;0;0;0;0;0;0;1
umrxn_1115;0;0;0;0;0;0;0;0;1
umrxn_1116;0;0;0;0;0;0;0;0;1
umrxn_1117;0;0;0;0;0;0;0;0;1
umrxn_1118;0;0;0;0;0;0;0;0;1
umrxn_1119;0;0;0;0;0;0;0;0;1
umrxn_1120;0;0;0;0;0;0;0;0;1
umrxn_1121;0;0;0;0;0;0;0;0;1
umrxn_1122;0;0;0;0;0;0;0;0;1
umrxn_1123;0;0;0;0;0;0;0;0;1
umrxn_1124;0;0;0;0;0;0;0;0;1
umrxn_1125;0;0;0;0;0;0;0;0;1
umrxn_1126;0;0;0;0;0;0;0;0;1
umrxn_1127;0;0;0;0;0;0;0;0;1
umrxn_1128;0;0;0;0;0;0;0;0;1
umrxn_1129;0;0;0;0;0;0;0;0;1
umrxn_1130;0;0;0;0;0;0;0;0;1
umrxn_1131;0;0;0;0;0;0;0;0;1
umrxn_1132;0;0;0;0;0;0;0;0;1
umrxn_1133;0;0;0;0;0;0;0;0;1
umrxn_1134;0;0;0;0;0;0;0;0;1
umrxn_1135;0;0;0;0;0;0;0;0;1
umrxn_1136;0;0;0;0;0;0;0;0;1
umrxn_1137;0;0;0;0;0;0;0;0;1
umrxn_1138;0;0;0;0;0;0;0;0;1
umrxn_1139;0;0;0;0;0;0;0;0;1
umrxn_1140;0;0;0;0;0;0;0;0;1
umrxn_1141;0;0;0;0;0;0;0;0;1
umrxn_1142;0;0;0;0;0;0;0;0;1
umrxn_1143;0;0;0;0;0;0;0;0;1
umrxn_1144;0;0;0;0;0;0;0;0;1
umrxn_1145;0;0;0;0;0;0;0;0;1
umrxn_1146;0;0;0;0;0;0;0;0;1
umrxn_1147;0;0;0;0;0;0;0;0;1
umrxn_1148;0;0;0;0;0;0;0;0;1
umrxn_1149;0;0;0;0;0;0;0;0;1
umrxn_1150;0;0;0;0;0;0;0;0;1
umrxn_1151;0;0;0;0;0;0;0;0;1
umrxn_1152;0;0;0;0;0;0;0;0;1
umrxn_1153;0;0;0;0;0;0;0;0;1
umrxn_1154;0;0;0;0;0;0;0;0;1
umrxn_1155;0;0;0;0;0;0;0;0;1
umrxn_1156;0;0;0;0;0;0;0;0;1
umrxn_1157;0;0;0;0;0;0;0;0;1
umrxn_1158;0;0;0;0;0;0;0;0;1
umrxn_1159;0;0;0;0;0;0;0;0;1
umrxn_1160;0;0;0;0;0;0;0;0;1
umrxn_1161;0;0;0;0;0;0;0;0;1
umrxn_1162;0;0;0;0;0;0;0;0;1
umrxn_1163;0;0;0;0;0;0;0;0;1
umrxn_1164;0;0;0;0;0;0;0;0;1
umrxn_1165;0;0;0;0;0;0;0;0;1
umrxn_1166;0;0;0;0;0;0;0;0;1
umrxn_1167;0;0;0;0;0;0;0;0;1
umrxn_1168;0;0;0;0;0;0;0;0;1
umrxn_1169;0;0;0;0;0;0;0;0;1
umrxn_1170;0;0;0;0;0;0;0;0;1
umrxn_1171;0;0;0;0;0;0;0;0;1
umrxn_1172;0;0;0;0;0;0;0;0;1
umrxn_1173;0;0;0;0;0;0;0;0;1
umrxn_1174;0;0;0;0;0;0;0;0;1
umrxn_1175;0;0;0;0;0;0;0;0;1
umrxn_1176;0;0;0;0;0;0;0;0;1
umrxn_1177;0;0;0;0;0;0;0;0;1
umrxn_1178;0;0;0;0;0;0;0;0;1
umrxn_1179;0;0;0;0;0;0;0;0;1
umrxn_1180;0;0;0;0;0;0;0;0;1
umrxn_1181;0;0;0;0;0;0;0;0;1
umrxn_1182;0;0;0;0;0;0;0;0;1
umrxn_1183;0;0;0;0;0;0;0;0;1
umrxn_1184;0;0;0;0;0;0;0;0;1
umrxn_1185;0;0;0;0;0;0;0;0;1
umrxn_1186;0;0;0;0;0;0;0;0;1
umrxn_1187;0;0;0;0;0;0;0;0;1
umrxn_1188;0;0;0;0;0;0;0;0;1
umrxn_1189;0;0;0;0;0;0;0;0;1
umrxn_1190;0;0;0;0;0;0;0;0;1
umrxn_1191;0;0;0;0;0;0;0;0;1
umrxn_1192;0;0;0;0;0;0;0;0;1
umrxn_1193;0;0;0;0;0;0;0;0;1
umrxn_1194;0;0;0;0;0;0;0;0;1
umrxn_1195;0;0;0;0;0;0;0;0;1
umrxn_1196;0;0;0;0;0;0;0;0;1
umrxn_1197;0;0;0;0;0;0;0;0;1
umrxn_1198;0;0;0;0;0;0;0;0;1
umrxn_1199;0;0;0;0;0;0;0;0;1
umrxn_1200;0;0;0;0;0;0;0;0;1
umrxn_1201;0;0;0;0;0;0;0;0;1
umrxn_1202;0;0;0;0;0;0;0;0;1
umrxn_1203;0;0;0;0;0;0;0;0;1
umrxn_1204;0;0;0;0;0;0;0;0;1
umrxn_1205;0;0;0;0;0;0;0;0;1
umrxn_1206;0;0;0;0;0;0;0;0;1
umrxn_1207;0;0;0;0;0;0;0;0;1
umrxn_1208;0;0;0;0;0;0;0;0;1
umrxn_1209;0;0;0;0;0;0;0;0;1
umrxn_1210;0;0;0;0;0;0;0;0;1
umrxn_1211;0;0;0;0;0;0;0;0;1
umrxn_1212;0;0;0;0;0;0;0;0;1
umrxn_1213;0;0;0;0;0;0;0;0;1
umrxn_1214;0;0;0;0;0;0;0;0;1
umrxn_1215;0;0;0;0;0;0;0;0;1
umrxn_1216;0;0;0;0;0;0;0;0;1
umrxn_1217;0;0;0;0;0;0;0;0;1
umrxn_1218;0;0;0;0;0;0;0;0;1
umrxn_1219;0;0;0;0;0;0;0;0;1
umrxn_1220;0;0;0;0;0;0;0;0;1
umrxn_1221;0;0;0;0;0;0;0;0;1
umrxn_1222;0;0;0;0;0;0;0;0;1
umrxn_1223;0;0;0;0;0;0;0;0;1
umrxn_1224;0;0;0;0;0;0;0;0;1
umrxn_1225;0;0;0;0;0;0;0;0;1
umrxn_1226;0;0;0;0;0;0;0;0;1
umrxn_1227;0;0;0;0;0;0;0;0;1
umrxn_1228;0;0;0;0;0;0;0;0;1
umrxn_1229;0;0;0;0;0;0;0;0;1
umrxn_1230;0;0;0;0;0;0;0;0;1
umrxn_1231;0;0;0;0;0;0;0;0;1
umrxn_1232;0;0;0;0;0;0;0;0;1
umrxn_1233;0;0;0;0;0;0;0;0;1
umrxn_1234;0;0;0;0;0;0;0;0;1
umrxn_1235;0;0;0;0;0;0;0;0;1
umrxn_1236;0;0;0;0;0;0;0;0;1
umrxn_1237;0;0;0;0;0;0;0;0;1
umrxn_1238;0;0;0;0;0;0;0;0;1
umrxn_1239;0;0;0;0;0;0;0;0;1
umrxn_1240;0;0;0;0;0;0;0;0;1
umrxn_1241;0;0;0;0;0;0;0;0;1
umrxn_1242;0;0;0;0;0;0;0;0;1
umrxn_1243;0;0;0;0;0;0;0;0;1
umrxn_1244;0;0;0;0;0;0;0;0;1
umrxn_1245;0;0;0;0;0;0;0;0;1
umrxn_1246;0;0;0;0;0;0;0;0;1
umrxn_1247;0;0;0;0;0;0;0;0;1
umrxn_1248;0;0;0;0;0;0;0;0;1
umrxn_1249;0;0;0;0;0;0;0;0;1
umrxn_1250;0;0;0;0;0;0;0;0;1
umrxn_1251;0;0;0;0;0;0;0;0;1
umrxn_1252;0;0;0;0;0;0;0;0;1
umrxn_1253;0;0;0;0;0;0;0;0;1
umrxn_1254;0;0;0;0;0;0;0;0;1
umrxn_1255;0;0;0;0;0;0;0;0;1
umrxn_1256;0;0;0;0;0;0;0;0;1
umrxn_1257;0;0;0;0;0;0;0;0;1
umrxn_1258;0;0;0;0;0;0;0;0;1
umrxn_1259;0;0;0;0;0;0;0;0;1
umrxn_1260;0;0;0;0;0;0;0;0;1
umrxn_1261;0;0;0;0;0;0;0;0;1
umrxn_1262;0;0;0;0;0;0;0;0;1
umrxn_1263;0;0;0;0;0;0;0;0;1
umrxn_1264;0;0;0;0;0;0;0;0;1
umrxn_1265;0;0;0;0;0;0;0;0;1
umrxn_1266;0;0;0;0;0;0;0;0;1
umrxn_1267;0;0;0;0;0;0;0;0;1
umrxn_1268;0;0;0;0;0;0;0;0;1
umrxn_1269;0;0;0;0;0;0;0;0;1
umrxn_1270;0;0;0;0;0;0;0;0;1
umrxn_1271;0;0;0;0;0;0;0;0;1
umrxn_1272;0;0;0;0;0;0;0;0;1
umrxn_1273;0;0;0;0;0;0;0;0;1
umrxn_1274;0;0;0;0;0;0;0;0;1
umrxn_1275;0;0;0;0;0;0;0;0;1
umrxn_1276;0;0;0;0;0;0;0;0;1
umrxn_1277;0;0;0;0;0;0;0;0;1
umrxn_1278;0;0;0;0;0;0;0;0;1
umrxn_1279;0;0;0;0;0;0;0;0;1
umrxn_1280;0;0;0;0;0;0;0;0;1
umrxn_1281;0;0;0;0;0;0;0;0;1
umrxn_1282;0;0;0;0;0;0;0;0;1
umrxn_1283;0;0;0;0;0;0;0;0;1
umrxn_1284;0;0;0;0;0;0;0;0;1
umrxn_1285;0;0;0;0;0;0;0;0;1
umrxn_1286;0;0;0;0;0;0;0;0;1
umrxn_1287;0;0;0;0;0;0;0;0;1
umrxn_1288;0;0;0;0;0;0;0;0;1
umrxn_1289;0;0;0;0;0;0;0;0;1
umrxn_1290;0;0;0;0;0;0;0;0;1
umrxn_1291;0;0;0;0;0;0;0;0;1
umrxn_1292;0;0;0;0;0;0;0;0;1
umrxn_1293;0;0;0;0;0;0;0;0;1
umrxn_1294;0;0;0;0;0;0;0;0;1
umrxn_1295;0;0;0;0;0;0;0;0;1
umrxn_1296;0;0;0;0;0;0;0;0;1
umrxn_1297;0;0;0;0;0;0;0;0;1
umrxn_1298;0;0;0;0;0;0;0;0;1
umrxn_1299;0;0;0;0;0;0;0;0;1
umrxn_1300;0;0;0;0;0;0;0;0;1
umrxn_1301;0;0;0;0;0;0;0;0;1
umrxn_1302;0;0;0;0;0;0;0;0;1
umrxn_1303;0;0;0;0;0;0;0;0;1
umrxn_1304;0;0;0;0;0;0;0;0;1
umrxn_1305;0;0;0;0;0;0;0;0;1
umrxn_1306;0;0;0;0;0;0;0;0;1
umrxn_1307;0;0;0;0;0;0;0;0;1
umrxn_1308;0;0;0;0;0;0;0;0;1
umrxn_1309;0;0;0;0;0;0;0;0;1
umrxn_1310;0;0;0;0;0;0;0;0;1
umrxn_1311;0;0;0;0;0;0;0;0;1
umrxn_1312;0;0;0;0;0;0;0;0;1
umrxn_1313;0;0;0;0;0;0;0;0;1
umrxn_1314;0;0;0;0;0;0;0;0;1
umrxn_1315;0;0;0;0;0;0;0;0;1
umrxn_1316;0;0;0;0;0;0;0;0;1
umrxn_1317;0;0;0;0;0;0;0;0;1
umrxn_1318;0;0;0;0;0;0;0;0;1
umrxn_1319;0;0;0;0;0;0;0;0;1
umrxn_1320;0;0;0;0;0;0;0;0;1
umrxn_1321;0;0;0;0;0;0;0;0;1
umrxn_1322;0;0;0;0;0;0;0;0;1
umrxn_1323;0;0;0;0;0;0;0;0;1
umrxn_1324;0;0;0;0;0;0;0;0;1
umrxn_1325;0;0;0;0;0;0;0;0;1
umrxn_1326;0;0;0;0;0;0;0;0;1
umrxn_1327;0;0;0;0;0;0;0;0;1
umrxn_1328;0;0;0;0;0;0;0;0;1
umrxn_1329;0;0;0;0;0;0;0;0;1
umrxn_1330;0;0;0;0;0;0;0;0;1
umrxn_1331;0;0;0;0;0;0;0;0;1
umrxn_1332;0;0;0;0;0;0;0;0;1
umrxn_1333;0;0;0;0;0;0;0;0;1
umrxn_1334;0;0;0;0;0;0;0;0;1
umrxn_1335;0;0;0;0;0;0;0;0;1
umrxn_1336;0;0;0;0;0;0;0;0;1
umrxn_1337;0;0;0;0;0;0;0;0;1
umrxn_1338;0;0;0;0;0;0;0;0;1
umrxn_1339;0;0;0;0;0;0;0;0;1
umrxn_1340;0;0;0;0;0;0;0;0;1
umrxn_1341;0;0;0;0;0;0;0;0;1
umrxn_1342;0;0;0;0;0;0;0;0;1
umrxn_1343;0;0;0;0;0;0;0;0;1
umrxn_1344;0;0;0;0;0;0;0;0;1
umrxn_1345;0;0;0;0;0;0;0;0;1
umrxn_1346;0;0;0;0;0;0;0;0;1
umrxn_1347;0;0;0;0;0;0;0;0;1
umrxn_1348;0;0;0;0;0;0;0;0;1
umrxn_1349;0;0;0;0;0;0;0;0;1
umrxn_1350;0;0;0;0;0;0;0;0;1
umrxn_1351;0;0;0;0;0;0;0;0;1
umrxn_1352;0;0;0;0;0;0;0;0;1
umrxn_1353;0;0;0;0;0;0;0;0;1
umrxn_1354;0;0;0;0;0;0;0;0;1
umrxn_1355;0;0;0;0;0;0;0;0;1
umrxn_1356;0;0;0;0;0;0;0;0;1
umrxn_1357;0;0;0;0;0;0;0;0;1
umrxn_1358;0;0;0;0;0;0;0;0;1
umrxn_1359;0;0;0;0;0;0;0;0;1
umrxn_1360;0;0;0;0;0;0;0;0;1
umrxn_1361;0;0;0;0;0;0;0;0;1
umrxn_1362;0;0;0;0;0;0;0;0;1
umrxn_1363;0;0;0;0;0;0;0;0;1
umrxn_1364;0;0;0;0;0;0;0;0;1
umrxn_1365;0;0;0;0;0;0;0;0;1
umrxn_1366;0;0;0;0;0;0;0;0;1
umrxn_1367;0;0;0;0;0;0;0;0;1
umrxn_1368;0;0;0;0;0;0;0;0;1
umrxn_1369;0;0;0;0;0;0;0;0;1
umrxn_1370;0;0;0;0;0;0;0;0;1
umrxn_1371;0;0;0;0;0;0;0;0;1
umrxn_1372;0;0;0;0;0;0;0;0;1
umrxn_1373;0;0;0;0;0;0;0;0;1
umrxn_1374;0;0;0;0;0;0;0;0;1
umrxn_1375;0;0;0;0;0;0;0;0;1
umrxn_1376;0;0;0;0;0;0;0;0;1
umrxn_1377;0;0;0;0;0;0;0;0;1
umrxn_1378;0;0;0;0;0;0;0;0;1
umrxn_1379;0;0;0;0;0;0;0;0;1
umrxn_1380;0;0;0;0;0;0;0;0;1
umrxn_1381;0;0;0;0;0;0;0;0;1
umrxn_1382;0;0;0;0;0;0;0;0;1
umrxn_1383;0;0;0;0;0;0;0;0;1
umrxn_1384;0;0;0;0;0;0;0;0;1
umrxn_1385;0;0;0;0;0;0;0;0;1
umrxn_1386;0;0;0;0;0;0;0;0;1
umrxn_1387;0;0;0;0;0;0;0;0;1
umrxn_1388;0;0;0;0;0;0;0;0;1
umrxn_1389;0;0;0;0;0;0;0;0;1
umrxn_1390;0;0;0;0;0;0;0;0;1
umrxn_1391;0;0;0;0;0;0;0;0;1
umrxn_1392;0;0;0;0;0;0;0;0;1
umrxn_1393;0;0;0;0;0;0;0;0;1
umrxn_1394;0;0;0;0;0;0;0;0;1
umrxn_1395;0;0;0;0;0;0;0;0;1
umrxn_1396;0;0;0;0;0;0;0;0;1
umrxn_1397;0;0;0;0;0;0;0;0;1
umrxn_1398;0;0;0;0;0;0;0;0;1
umrxn_1399;0;0;0;0;0;0;0;0;1
umrxn_1400;0;0;0;0;0;0;0;0;1
umrxn_1401;0;0;0;0;0;0;0;0;1
umrxn_1402;0;0;0;0;0;0;0;0;1
umrxn_1403;0;0;0;0;0;0;0;0;1
umrxn_1404;0;0;0;0;0;0;0;0;1
umrxn_1405;0;0;0;0;0;0;0;0;1
umrxn_1406;0;0;0;0;0;0;0;0;1
umrxn_1407;0;0;0;0;0;0;0;0;1
umrxn_1408;0;0;0;0;0;0;0;0;1
umrxn_1409;0;0;0;0;0;0;0;0;1
umrxn_1410;0;0;0;0;0;0;0;0;1
umrxn_1411;0;0;0;0;0;0;0;0;1
umrxn_1412;0;0;0;0;0;0;0;0;1
umrxn_1413;0;0;0;0;0;0;0;0;1
umrxn_1414;0;0;0;0;0;0;0;0;1
umrxn_1415;0;0;0;0;0;0;0;0;1
umrxn_1416;0;0;0;0;0;0;0;0;1
umrxn_1417;0;0;0;0;0;0;0;0;1
umrxn_1418;0;0;0;0;0;0;0;0;1
umrxn_1419;0;0;0;0;0;0;0;0;1
umrxn_1420;0;0;0;0;0;0;0;0;1
umrxn_1421;0;0;0;0;0;0;0;0;1
umrxn_1422;0;0;0;0;0;0;0;0;1
umrxn_1423;0;0;0;0;0;0;0;0;1
umrxn_1424;0;0;0;0;0;0;0;0;1
umrxn_1425;0;0;0;0;0;0;0;0;1
umrxn_1426;0;0;0;0;0;0;0;0;1
umrxn_1427;0;0;0;0;0;0;0;0;1
umrxn_1428;0;0;0;0;0;0;0;0;1
umrxn_1429;0;0;0;0;0;0;0;0;1
umrxn_1430;0;0;0;0;0;0;0;0;1
umrxn_1431;0;0;0;0;0;0;0;0;1
umrxn_1432;0;0;0;0;0;0;0;0;1
umrxn_1433;0;0;0;0;0;0;0;0;1
umrxn_1434;0;0;0;0;0;0;0;0;1
umrxn_1435;0;0;0;0;0;0;0;0;1
umrxn_1436;0;0;0;0;0;0;0;0;1
umrxn_1437;0;0;0;0;0;0;0;0;1
umrxn_1438;0;0;0;0;0;0;0;0;1
umrxn_1439;0;0;0;0;0;0;0;0;1
umrxn_1440;0;0;0;0;0;0;0;0;1
umrxn_1441;0;0;0;0;0;0;0;0;1
umrxn_1442;0;0;0;0;0;0;0;0;1
umrxn_1443;0;0;0;0;0;0;0;0;1
umrxn_1444;0;0;0;0;0;0;0;0;1
umrxn_1445;0;0;0;0;0;0;0;0;1
umrxn_1446;0;0;0;0;0;0;0;0;1
umrxn_1447;0;0;0;0;0;0;0;0;1
umrxn_1448;0;0;0;0;0;0;0;0;1
umrxn_1449;0;0;0;0;0;0;0;0;1
umrxn_1450;0;0;0;0;0;0;0;0;1
umrxn_1451;0;0;0;0;0;0;0;0;1
umrxn_1452;0;0;0;0;0;0;0;0;1
umrxn_1453;0;0;0;0;0;0;0;0;1
umrxn_1454;0;0;0;0;0;0;0;0;1
umrxn_1455;0;0;0;0;0;0;0;0;1
umrxn_1456;0;0;0;0;0;0;0;0;1
umrxn_1457;0;0;0;0;0;0;0;0;1
umrxn_1458;0;0;0;0;0;0;0;0;1
umrxn_1459;0;0;0;0;0;0;0;0;1
umrxn_1460;0;0;0;0;0;0;0;0;1
umrxn_1461;0;0;0;0;0;0;0;0;1
umrxn_1462;0;0;0;0;0;0;0;0;1
umrxn_1463;0;0;0;0;0;0;0;0;1
umrxn_1464;0;0;0;0;0;0;0;0;1
umrxn_1465;0;0;0;0;0;0;0;0;1
umrxn_1466;0;0;0;0;0;0;0;0;1
umrxn_1467;0;0;0;0;0;0;0;0;1
umrxn_1468;0;0;0;0;0;0;0;0;1
umrxn_1469;0;0;0;0;0;0;0;0;1
umrxn_1470;0;0;0;0;0;0;0;0;1
umrxn_1471;0;0;0;0;0;0;0;0;1
umrxn_1472;0;0;0;0;0;0;0;0;1
umrxn_1473;0;0;0;0;0;0;0;0;1
umrxn_1474;0;0;0;0;0;0;0;0;1
umrxn_1475;0;0;0;0;0;0;0;0;1
umrxn_1476;0;0;0;0;0;0;0;0;1
umrxn_1477;0;0;0;0;0;0;0;0;1
umrxn_1478;0;0;0;0;0;0;0;0;1
umrxn_1479;0;0;0;0;0;0;0;0;1
umrxn_1480;0;0;0;0;0;0;0;0;1
umrxn_1481;0;0;0;0;0;0;0;0;1
umrxn_1482;0;0;0;0;0;0;0;0;1
umrxn_1483;0;0;0;0;0;0;0;0;1
umrxn_1484;0;0;0;0;0;0;0;0;1
umrxn_1485;0;0;0;0;0;0;0;0;1
umrxn_1486;0;0;0;0;0;0;0;0;1
umrxn_1487;0;0;0;0;0;0;0;0;1
umrxn_1488;0;0;0;0;0;0;0;0;1
umrxn_1489;0;0;0;0;0;0;0;0;1
umrxn_1490;0;0;0;0;0;0;0;0;1
umrxn_1491;0;0;0;0;0;0;0;0;1
umrxn_1492;0;0;0;0;0;0;0;0;1
umrxn_1493;0;0;0;0;0;0;0;0;1
umrxn_1494;0;0;0;0;0;0;0;0;1
umrxn_1495;0;0;0;0;0;0;0;0;1
umrxn_1496;0;0;0;0;0;0;0;0;1
umrxn_1497;0;0;0;0;0;0;0;0;1
umrxn_1498;0;0;0;0;0;0;0;0;1
umrxn_1499;0;0;0;0;0;0;0;0;1
umrxn_1500;0;0;0;0;0;0;0;0;1
umrxn_1501;0;0;0;0;0;0;0;0;1
umrxn_1502;0;0;0;0;0;0;0;0;1
umrxn_1503;0;0;0;0;0;0;0;0;1
umrxn_1504;0;0;0;0;0;0;0;0;1
umrxn_1505;0;0;0;0;0;0;0;0;1
umrxn_1506;0;0;0;0;0;0;0;0;1
umrxn_1507;0;0;0;0;0;0;0;0;1
umrxn_1508;0;0;0;0;0;0;0;0;1
umrxn_1509;0;0;0;0;0;0;0;0;1
umrxn_1510;0;0;0;0;0;0;0;0;1
umrxn_1511;0;0;0;0;0;0;0;0;1
umrxn_1512;0;0;0;0;0;0;0;0;1
umrxn_1513;0;0;0;0;0;0;0;0;1
umrxn_1514;0;0;0;0;0;0;0;0;1
umrxn_1515;0;0;0;0;0;0;0;0;1
umrxn_1516;0;0;0;0;0;0;0;0;1
umrxn_1517;0;0;0;0;0;0;0;0;1
umrxn_1518;0;0;0;0;0;0;0;0;1
umrxn_1519;0;0;0;0;0;0;0;0;1
umrxn_1520;0;0;0;0;0;0;0;0;1
umrxn_1521;0;0;0;0;0;0;0;0;1
umrxn_1522;0;0;0;0;0;0;0;0;1
umrxn_1523;0;0;0;0;0;0;0;0;1
umrxn_1524;0;0;0;0;0;0;0;0;1
umrxn_1525;0;0;0;0;0;0;0;0;1
umrxn_1526;0;0;0;0;0;0;0;0;1
umrxn_1527;0;0;0;0;0;0;0;0;1
umrxn_1528;0;0;0;0;0;0;0;0;1
umrxn_1529;0;0;0;0;0;0;0;0;1
umrxn_1530;0;0;0;0;0;0;0;0;1
umrxn_1531;0;0;0;0;0;0;0;0;1
umrxn_1532;0;0;0;0;0;0;0;0;1
umrxn_1533;0;0;0;0;0;0;0;0;1
umrxn_1534;0;0;0;0;0;0;0;0;1
umrxn_1535;0;0;0;0;0;0;0;0;1
umrxn_1536;0;0;0;0;0;0;0;0;1
umrxn_1537;0;0;0;0;0;0;0;0;1
umrxn_1538;0;0;0;0;0;0;0;0;1
umrxn_1539;0;0;0;0;0;0;0;0;1
umrxn_1540;0;0;0;0;0;0;0;0;1
umrxn_1541;0;0;0;0;0;0;0;0;1
umrxn_1542;0;0;0;0;0;0;0;0;1
umrxn_1543;0;0;0;0;0;0;0;0;1
umrxn_1544;0;0;0;0;0;0;0;0;1
umrxn_1545;0;0;0;0;0;0;0;0;1
umrxn_1546;0;0;0;0;0;0;0;0;1
umrxn_1547;0;0;0;0;0;0;0;0;1
umrxn_1548;0;0;0;0;0;0;0;0;1
umrxn_1549;0;0;0;0;0;0;0;0;1
umrxn_1550;0;0;0;0;0;0;0;0;1
umrxn_1551;0;0;0;0;0;0;0;0;1
umrxn_1552;0;0;0;0;0;0;0;0;1
umrxn_1553;0;0;0;0;0;0;0;0;1
